rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
28,Kevin Agudelo,co COL,FW,Spezia,it Serie A,21,1998,29,14,1356,15.1,1,2,3,1,0,0,4,0,1.5,1.5,1.3,2.8,50,43,82,0.07,0.13,0.20,0.07,0.20,0.10,0.09,0.19,0.10,0.19,39,28,9,15,15,12,34,35.3,22,30,0,30,10,49,2,0,,,,,,,,,,,,,,,,228,328,69.5,3824,848,114,141,80.9,86,110,78.2,22,36,61.1,2,1.3,0.8,+0.7,12,27,10,0,43,544,2,58,233,271,56,544,76,44,57.9,32,42.1,325,2764,1424,50,35,24,35,25,357,82,1,19,4,21.1,1.26,0.27,0.05,0.25,17.2,0,0,0,0.08,-0.5,-0.5,0,20,32,2,11,10,28,0,0,0,60,16,34,32.0,38,2.52,19,1,3,8,4,3,7,0.46,5,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
29,Nayef Aguerd,ma MAR,DF,Rennes,fr Ligue 1,24,1996,35,35,3147,35.0,3,1,4,3,0,0,6,0,3.2,3.2,0.7,4.0,14,136,2,0.09,0.03,0.11,0.09,0.11,0.09,0.02,0.11,0.09,0.11,37,30,28,9,0,21,33,63.6,12,34,22,12,47,84,102,0,,,,,,,,,,,,,,,,2449,2712,90.3,45688,18953,976,1021,95.6,1198,1282,93.4,251,365,68.8,1,0.7,0.7,+0.3,5,126,1,0,136,3016,241,1281,1679,75,38,3016,11,9,81.8,2,18.2,1885,7924,4548,14,16,1,11,10,2257,2,3,28,6,21.4,0.80,0.17,0.11,0.50,10.1,0,0,0,0.12,-0.2,-0.2,0,22,29,2,1,47,30,0,1,0,197,121,71,63.0,20,0.57,17,0,0,3,0,0,1,0.03,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
30,Sergio Agüero,ar ARG,FW,Manchester City,eng Premier League,32,1988,12,7,559,6.2,4,1,5,3,1,2,0,0,3.5,1.9,1.2,3.1,12,12,39,0.64,0.16,0.81,0.48,0.64,0.56,0.19,0.75,0.31,0.50,4,1,0,2,2,2,11,18.2,9,2,0,2,2,6,0,0,,,,,,,,,,,,,,,,140,173,80.9,1625,219,86,99,86.9,34,38,89.5,2,2,100.0,1,1.2,0.9,-0.2,7,12,5,1,12,234,0,5,99,131,45,232,13,8,61.5,5,38.5,155,769,330,12,10,3,15,11,191,39,4,17,10,58.8,2.74,1.61,0.18,0.30,14.6,0,1,2,0.11,+0.5,+1.1,0,2,7,1,1,2,1,0,0,0,12,2,4,33.3,18,2.90,13,0,3,1,0,1,3,0.48,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
31,Ruben Aguilar,fr FRA,"DF,MF",Monaco,fr Ligue 1,27,1993,33,27,2225,24.7,1,3,4,1,0,0,6,0,0.9,0.9,4.7,5.6,74,101,231,0.04,0.12,0.16,0.04,0.16,0.03,0.19,0.23,0.03,0.23,63,37,32,21,10,32,52,61.5,20,30,3,27,47,110,43,1,,,,,,,,,,,,,,,,1265,1568,80.7,19271,5384,721,779,92.6,420,535,78.5,87,166,52.4,3,4.7,5.8,-1.7,41,77,39,21,101,1876,53,371,890,633,58,1876,29,12,41.4,17,58.6,944,5100,2717,74,52,4,40,14,1171,231,1,8,3,37.5,0.32,0.12,0.13,0.33,11.0,0,0,0,0.11,+0.1,+0.1,0,39,36,1,118,47,37,1,0,0,139,46,38,54.8,78,3.15,56,10,2,1,7,2,7,0.28,4,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
32,Naouirou Ahamada,fr FRA,MF,Stuttgart,de Bundesliga,18,2002,6,3,252,2.8,0,0,0,0,0,0,2,1,0.2,0.2,0.0,0.3,8,11,3,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,4,1,3,1,0,1,1,100.0,0,2,0,2,1,5,1,0,,,,,,,,,,,,,,,,110,125,88.0,1600,377,61,68,89.7,36,37,97.3,5,7,71.4,0,0.0,0.1,0.0,1,12,0,0,11,154,4,32,104,22,2,154,12,11,91.7,1,8.3,108,760,344,8,2,2,6,5,117,3,0,5,1,20.0,1.79,0.36,0.00,0.00,23.4,0,0,0,0.04,-0.2,-0.2,0,6,9,0,0,1,1,0,1,0,16,0,1,0.0,2,0.71,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
33,Matteo Ahlinvi,bj BEN,MF,Nîmes,fr Ligue 1,21,1999,20,10,899,10.0,2,0,2,2,0,0,0,0,1.4,1.4,0.2,1.5,31,25,17,0.20,0.00,0.20,0.20,0.20,0.14,0.02,0.16,0.14,0.16,26,20,10,14,2,11,39,28.2,28,6,0,6,2,28,8,0,,,,,,,,,,,,,,,,258,322,80.1,4276,822,121,131,92.4,116,144,80.6,15,25,60.0,0,0.2,0.1,-0.2,5,12,2,0,25,450,13,95,286,80,12,450,29,19,65.5,10,34.5,303,2040,1166,31,14,3,26,16,302,17,2,12,7,58.3,1.20,0.70,0.17,0.29,22.5,0,0,0,0.11,+0.6,+0.6,0,17,15,1,6,2,20,0,1,0,57,8,13,38.1,12,1.20,9,0,0,0,2,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
34,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,fr Ligue 1,26,1994,27,26,2146,23.8,2,2,4,2,0,0,9,0,2.3,2.1,1.3,3.4,26,92,25,0.08,0.08,0.17,0.08,0.17,0.10,0.05,0.15,0.09,0.14,46,25,18,25,3,19,48,39.6,29,17,5,12,53,99,32,0,,,,,,,,,,,,,,,,701,851,82.4,11805,2947,324,367,88.3,283,341,83.0,68,93,73.1,2,1.3,0.8,+0.7,7,59,9,1,92,1105,45,239,692,200,22,1105,33,26,78.8,7,21.2,569,2891,1414,26,20,2,41,20,664,25,2,31,6,19.4,1.30,0.25,0.06,0.33,21.3,0,0,0,0.07,-0.3,-0.1,0,50,32,0,8,53,25,0,0,0,165,40,30,57.1,33,1.38,25,0,1,2,3,2,4,0.17,2,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
35,Jean-Eudes Aholou,ci CIV,MF,Monaco,fr Ligue 1,26,1994,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,1,0,0,1,0,1,3,33.3,2,0,0,0,1,2,1,0,,,,,,,,,,,,,,,,7,10,70.0,100,26,4,4,100.0,3,4,75.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,15,1,6,6,3,2,15,0,0,,0,,6,38,19,1,0,0,0,0,10,0,0,2,1,50.0,5.00,2.50,0.00,0.00,16.8,0,0,0,0.05,-0.1,-0.1,0,0,1,0,0,1,0,0,0,0,2,1,0,100.0,1,2.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
36,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,24,1995,25,14,1289,14.3,0,0,0,0,0,0,3,0,0.8,0.8,0.3,1.1,11,43,1,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,26,17,17,9,0,12,21,57.1,9,7,4,3,25,51,88,1,,,,,,,,,,,,,,,,511,629,81.2,10079,3604,164,183,89.6,285,324,88.0,56,95,58.9,0,0.3,0.1,-0.3,2,27,2,0,43,816,121,498,304,22,12,816,3,2,66.7,1,33.3,470,2286,1311,11,3,1,10,3,463,1,0,9,0,0.0,0.63,0.00,0.00,,14.9,0,0,0,0.09,-0.8,-0.8,0,13,13,1,1,25,17,0,0,0,89,42,40,51.2,10,0.70,7,0,1,2,0,0,2,0.14,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
37,Ola Aina,ng NGA,DF,Fulham,eng Premier League,23,1996,31,31,2664,29.6,2,1,3,2,0,0,3,0,1.2,1.2,1.5,2.8,63,106,50,0.07,0.03,0.10,0.07,0.10,0.04,0.05,0.09,0.04,0.09,37,20,22,7,8,21,43,48.8,22,22,6,16,45,82,94,2,,,,,,,,,,,,,,,,1352,1769,76.4,22797,9159,642,717,89.5,565,704,80.3,112,257,43.6,1,1.5,1.2,-0.5,15,92,15,9,106,2052,105,781,957,330,17,2052,33,21,63.6,12,36.4,1070,5595,3024,63,40,5,27,10,1254,50,2,14,4,28.6,0.47,0.14,0.14,0.50,24.6,1,0,0,0.09,+0.8,+0.8,0,32,25,2,52,45,20,0,0,0,147,31,36,46.3,27,0.91,23,3,0,0,1,0,4,0.14,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
38,Rayan Aït-Nouri,dz ALG,DF,Wolves,eng Premier League,19,2001,21,16,1404,15.6,1,1,2,1,0,0,1,0,0.6,0.6,0.6,1.2,47,54,85,0.06,0.06,0.13,0.06,0.13,0.04,0.04,0.08,0.04,0.08,29,16,18,10,1,13,27,48.1,14,14,1,13,15,44,25,0,,,,,,,,,,,,,,,,662,805,82.2,9828,2664,362,392,92.3,248,296,83.8,25,57,43.9,1,0.6,0.8,+0.4,14,35,16,6,54,996,42,267,430,309,26,996,54,26,48.1,28,51.9,573,2959,1702,47,34,9,30,19,622,85,1,15,6,40.0,0.96,0.38,0.07,0.17,19.8,0,0,0,0.04,+0.4,+0.4,0,15,19,1,61,15,16,0,1,0,86,5,23,17.9,32,2.05,21,4,6,0,1,0,1,0.06,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
39,Rayan Aït-Nouri,dz ALG,DF,Angers,fr Ligue 1,19,2001,3,2,187,2.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.3,7,11,18,0.00,0.48,0.48,0.00,0.48,0.03,0.13,0.16,0.03,0.16,3,2,1,2,0,3,5,60.0,2,2,1,1,4,7,1,0,,,,,,,,,,,,,,,,132,147,89.8,1680,637,87,92,94.6,36,42,85.7,2,4,50.0,1,0.3,0.2,+0.7,5,3,4,2,11,167,3,31,103,37,4,167,9,8,88.9,1,11.1,98,507,283,7,5,2,5,3,125,18,0,1,0,0.0,0.48,0.00,0.00,,14.3,0,0,0,0.06,-0.1,-0.1,0,2,3,0,4,4,2,0,0,0,8,1,3,25.0,10,4.84,8,0,2,0,0,0,2,0.97,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
40,Semi Ajayi,ng NGA,DF,West Brom,eng Premier League,26,1993,33,31,2780,30.9,2,0,2,2,0,0,3,1,1.9,1.9,0.5,2.4,13,73,7,0.06,0.00,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,40,14,34,6,0,23,41,56.1,18,51,32,19,42,82,122,2,,,,,,,,,,,,,,,,719,999,72.0,13941,6401,264,316,83.5,374,460,81.3,76,188,40.4,0,0.5,0.3,-0.5,7,68,4,0,73,1325,223,691,559,86,43,1325,18,10,55.6,8,44.4,536,3098,1537,13,10,2,24,5,652,7,2,13,4,30.8,0.42,0.13,0.15,0.50,9.8,0,0,0,0.15,+0.1,+0.1,0,28,4,1,7,42,14,0,2,0,161,74,54,57.8,14,0.45,13,0,1,0,0,0,2,0.06,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
41,Ludovic Ajorque,fr FRA,FW,Strasbourg,fr Ligue 1,26,1994,35,34,2967,33.0,16,4,20,12,4,5,5,0,15.7,11.8,3.9,15.7,33,61,224,0.49,0.12,0.61,0.36,0.49,0.48,0.12,0.60,0.36,0.48,30,18,6,18,6,7,31,22.6,24,14,5,9,11,41,54,0,,,,,,,,,,,,,,,,620,927,66.9,9736,1641,350,484,72.3,192,262,73.3,51,78,65.4,4,3.9,3.8,+0.1,36,43,19,3,61,1251,62,122,597,539,159,1246,23,10,43.5,13,56.5,611,2404,953,33,25,15,74,31,940,224,16,66,30,45.5,2.00,0.91,0.18,0.40,15.0,0,4,5,0.18,+0.3,+0.2,0,38,46,12,27,11,18,2,0,0,67,166,133,55.5,77,2.34,55,0,1,12,9,0,8,0.24,4,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
42,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,25,1995,28,26,2350,26.1,2,0,2,2,0,0,4,0,1.7,1.7,0.3,2.0,26,159,7,0.08,0.00,0.08,0.08,0.08,0.06,0.01,0.08,0.06,0.08,41,22,23,12,6,19,31,61.3,12,23,10,13,49,90,70,1,,,,,,,,,,,,,,,,1961,2137,91.8,37492,12871,698,744,93.8,1018,1067,95.4,216,273,79.1,0,0.3,0.8,-0.3,3,151,6,0,159,2358,189,943,1331,96,29,2358,10,9,90.0,1,10.0,1543,8495,5042,26,15,2,9,9,1804,7,2,19,4,21.1,0.73,0.15,0.11,0.50,13.9,0,0,0,0.09,+0.3,+0.3,0,22,18,0,2,49,22,1,1,0,148,46,30,60.5,22,0.84,16,1,0,3,1,1,2,0.08,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
43,Carlos Akapo,gq EQG,DF,Cádiz,es La Liga,27,1993,13,10,865,9.6,1,0,1,1,0,0,3,1,0.3,0.3,0.2,0.5,12,15,15,0.10,0.00,0.10,0.10,0.10,0.03,0.02,0.05,0.03,0.05,18,14,14,4,0,10,18,55.6,8,16,3,13,19,37,33,0,,,,,,,,,,,,,,,,229,356,64.3,3877,1740,100,126,79.4,104,156,66.7,17,54,31.5,0,0.2,0.3,-0.2,2,14,4,3,15,468,42,211,190,71,3,468,10,6,60.0,4,40.0,162,980,537,12,8,2,11,3,149,15,1,2,1,50.0,0.21,0.10,0.50,1.00,23.4,0,0,0,0.17,+0.7,+0.7,1,10,4,0,18,19,14,0,0,0,49,14,3,82.4,7,0.73,4,2,1,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
44,Marley Aké,fr FRA,FW,Marseille,fr Ligue 1,19,2001,9,0,146,1.6,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,4,5,12,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.64,0.64,3,3,1,0,2,0,1,0.0,1,2,0,2,0,3,1,0,,,,,,,,,,,,,,,,22,31,71.0,290,108,15,16,93.8,6,7,85.7,0,3,0.0,0,0.0,0.0,0.0,0,3,1,0,5,56,2,8,24,25,7,56,8,4,50.0,4,50.0,35,258,98,4,2,0,4,5,43,12,0,4,0,0.0,2.47,0.00,0.00,,12.7,0,0,0,0.26,-1.0,-1.0,0,6,5,0,2,0,3,0,0,0,7,4,6,40.0,2,1.23,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
45,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,25,1995,10,9,797,8.9,1,0,1,1,0,0,4,0,0.3,0.3,0.0,0.3,12,52,6,0.11,0.00,0.11,0.11,0.11,0.03,0.00,0.03,0.03,0.03,10,5,3,6,1,3,4,75.0,1,2,1,1,9,19,23,0,,,,,,,,,,,,,,,,709,763,92.9,11178,3225,348,363,95.9,319,336,94.9,26,35,74.3,0,0.0,0.2,0.0,1,55,2,0,52,819,40,182,570,67,6,819,1,0,0.0,1,100.0,569,2748,1678,12,22,0,2,1,658,6,1,3,1,33.3,0.34,0.11,0.33,1.00,15.5,0,0,0,0.09,+0.7,+0.7,0,8,4,0,1,9,5,0,1,0,30,24,17,58.5,5,0.56,4,0,0,0,1,0,1,0.11,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
46,Paul Akouokou,ci CIV,MF,Betis,es La Liga,22,1997,10,4,378,4.2,0,0,0,0,0,0,5,1,0.0,0.0,0.6,0.6,4,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,11,8,2,8,1,5,8,62.5,3,3,1,2,6,17,7,0,,,,,,,,,,,,,,,,170,187,90.9,3040,728,72,79,91.1,77,80,96.3,17,23,73.9,0,0.6,0.2,-0.6,2,21,1,1,13,231,10,57,156,19,0,231,4,3,75.0,1,25.0,122,716,338,4,4,0,3,2,143,1,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,1,11,2,0,2,6,8,0,0,0,29,10,8,55.6,6,1.43,5,0,0,0,0,1,1,0.24,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
47,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,it Serie A,27,1992,32,6,1056,11.7,0,1,1,0,0,0,9,0,1.2,1.2,0.8,1.9,11,26,31,0.00,0.09,0.09,0.00,0.09,0.10,0.06,0.16,0.10,0.16,38,25,13,22,3,8,27,29.6,19,24,6,18,18,56,13,0,,,,,,,,,,,,,,,,293,361,81.2,4459,907,149,181,82.3,113,124,91.1,15,22,68.2,1,0.8,0.3,+0.2,12,20,7,0,26,522,20,116,289,132,21,522,26,15,57.7,11,42.3,270,1381,603,11,11,3,26,13,282,31,0,12,1,8.3,1.02,0.09,0.00,0.00,16.6,0,0,0,0.10,-1.2,-1.2,0,31,12,0,4,18,25,0,0,0,70,9,9,50.0,19,1.62,16,0,1,0,0,2,1,0.09,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
48,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,25,1995,16,14,1184,13.2,1,0,1,1,0,0,1,0,0.1,0.1,0.4,0.5,10,56,14,0.08,0.00,0.08,0.08,0.08,0.01,0.03,0.04,0.01,0.04,18,12,11,6,1,8,14,57.1,6,28,15,13,13,31,32,2,,,,,,,,,,,,,,,,600,735,81.6,11026,4298,216,246,87.8,329,357,92.2,49,112,43.8,0,0.4,0.5,-0.4,2,33,4,1,56,863,77,370,453,45,5,863,10,6,60.0,4,40.0,517,2441,1247,10,4,1,10,1,579,14,1,2,2,100.0,0.15,0.15,0.50,0.50,21.0,0,0,0,0.04,+0.9,+0.9,0,15,16,0,8,13,12,0,0,0,69,21,28,42.9,7,0.53,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
49,David Alaba,at AUT,"DF,MF",Bayern Munich,de Bundesliga,28,1992,32,30,2675,29.7,2,4,6,2,0,0,4,0,1.2,1.2,2.1,3.3,56,242,70,0.07,0.13,0.20,0.07,0.20,0.04,0.07,0.11,0.04,0.11,37,21,14,19,4,17,32,53.1,15,29,13,16,43,80,60,0,,,,,,,,,,,,,,,,1929,2290,84.2,35563,12318,736,817,90.1,1003,1125,89.2,172,283,60.8,4,2.1,3.1,+1.9,28,212,35,4,242,2539,146,836,1396,329,24,2539,19,16,84.2,3,15.8,1654,9691,5512,56,38,2,20,12,1856,70,2,21,6,28.6,0.71,0.20,0.10,0.33,23.9,3,0,0,0.06,+0.8,+0.8,0,19,10,0,37,43,21,0,0,0,189,19,18,51.4,60,2.02,55,1,0,3,0,1,7,0.24,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
50,Sofiane Alakouch,ma MAR,DF,Nîmes,fr Ligue 1,22,1998,22,17,1505,16.7,0,2,2,0,0,0,4,0,0.2,0.2,1.3,1.5,35,65,47,0.00,0.12,0.12,0.00,0.12,0.01,0.08,0.09,0.01,0.09,53,33,30,16,7,29,45,64.4,16,17,2,15,21,74,38,0,,,,,,,,,,,,,,,,718,913,78.6,11430,4676,375,414,90.6,274,340,80.6,52,106,49.1,2,1.3,1.1,+0.7,5,64,8,2,65,1127,46,376,530,228,9,1127,36,18,50.0,18,50.0,545,2292,1350,35,22,4,26,17,605,47,0,5,0,0.0,0.30,0.00,0.00,,21.4,0,0,0,0.04,-0.2,-0.2,0,25,26,1,19,21,33,1,1,0,106,7,13,35.0,21,1.25,14,2,2,0,3,0,3,0.18,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2020-2021
51,Jony Álamo,es ESP,MF,Elche,es La Liga,18,2001,1,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,2,1,1,0,1,0,1,0.0,1,0,0,0,1,3,0,0,,,,,,,,,,,,,,,,14,16,87.5,255,64,5,6,83.3,7,8,87.5,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,25,0,11,10,4,1,25,4,4,100.0,0,0.0,13,78,31,1,0,0,1,1,13,1,0,1,0,0.0,1.23,0.00,0.00,,26.1,0,0,0,0.03,0.0,0.0,0,0,2,0,0,1,1,0,0,0,7,0,1,0.0,1,1.23,1,0,0,0,0,0,1,1.23,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
52,Lucas Alario,ar ARG,FW,Leverkusen,de Bundesliga,27,1992,25,12,1245,13.8,11,2,13,9,2,2,2,0,7.2,5.7,0.9,6.6,7,21,75,0.80,0.14,0.94,0.65,0.80,0.52,0.07,0.59,0.41,0.48,8,2,2,5,1,2,4,50.0,2,9,1,8,2,10,10,0,,,,,,,,,,,,,,,,226,308,73.4,2804,292,152,188,80.9,49,64,76.6,9,16,56.3,2,0.9,0.6,+1.1,15,15,3,0,21,462,14,40,194,233,74,460,21,16,76.2,5,23.8,226,921,284,7,5,4,46,16,361,75,11,39,18,46.2,2.82,1.30,0.23,0.50,13.4,0,2,2,0.14,+3.8,+3.3,0,17,17,11,0,2,2,0,0,0,29,38,69,35.5,30,2.17,22,0,2,3,3,0,3,0.22,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
53,Jordi Alba,es ESP,"DF,FW",Barcelona,es La Liga,31,1989,35,34,3025,33.6,3,5,8,3,0,0,9,0,1.9,1.9,7.6,9.5,48,197,354,0.09,0.15,0.24,0.09,0.24,0.06,0.22,0.28,0.06,0.28,45,30,22,16,7,24,52,46.2,28,21,2,19,49,94,48,0,,,,,,,,,,,,,,,,2479,2929,84.6,34728,9855,1520,1643,92.5,728,867,84.0,117,192,60.9,5,7.6,9.9,-2.6,52,149,76,16,197,3199,77,636,1277,1300,118,3199,32,17,53.1,15,46.9,1972,7428,3552,48,44,14,32,14,2389,354,3,27,10,37.0,0.80,0.30,0.11,0.30,20.2,1,0,0,0.07,+1.1,+1.1,0,20,15,10,119,49,30,0,0,1,218,4,8,33.3,96,2.86,93,2,1,0,0,0,9,0.27,8,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
54,Luis Alberto,es ESP,MF,Lazio,it Serie A,27,1992,34,33,2618,29.1,9,2,11,9,0,0,5,0,5.1,5.0,7.9,12.9,143,301,132,0.31,0.07,0.38,0.31,0.38,0.18,0.27,0.45,0.17,0.44,43,24,15,19,9,15,73,20.5,58,41,2,39,13,56,11,1,,,,,,,,,,,,,,,,1493,1946,76.7,25097,9846,712,808,88.1,575,702,81.9,157,308,51.0,2,7.9,7.0,-5.9,80,282,83,6,301,2254,14,240,1244,817,63,2254,95,51,53.7,44,46.3,1344,8588,5655,143,124,19,46,39,1577,132,9,69,29,42.0,2.37,1.00,0.13,0.31,21.3,3,0,0,0.07,+3.9,+4.0,0,19,36,2,150,13,24,0,0,0,209,10,12,45.5,157,5.40,118,25,7,4,2,1,7,0.24,6,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021
